Country Name,Country Code,Indicator Name,Indicator Code,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Tunisia,TUN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2.337055234,2.604431249,2.301495301,2.676553737,9.014208395,8.097361729,6.794650645,7.549269606,7.579056039,16.36100442,14.92327684,14.68009801,12.32683637,12.27620118,12.18329474,10.96368411,4.986161015,6.124619114,4.732911887,6.762104536,6.567899398,4.195407254,3.889643527,3.502929095,2.790790476,2.547627831,2.857451894,2.348390545,1.333592182,2.003433059,3.409424847,2.397162564,2.535210405,2.473487664,3.066942846,4.11550745,4.696086938,4.853696163,5.655384995,3.21866751,4.166268927,4.980798309,5.016305116,4.451159573,3.213785892,1.244461339,1.083490929,1.457561757,1.957993895,1.709948271
Turkey,TUR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,0.024858528,0.03032355,0.064711582,0.35345055,0.244429139,0.198804617,0.187950322,0.181124003,0.336944382,0.449372647,0.334050997,0.220142708,0.299664985,0.302399088,0.27627157,0.112589668,0.180116948,0.126348009,0.193378717,0.247428817,0.139449735,0.134900627,0.102480453,0.124819963,0.100617372,0.131323194,0.100071473,0.016810677,0.058669044,0.111729341,0.101926033,0.088257432,0.077309243,0.076066583,0.091925893,0.097053024,0.08402868,0.106170096,0.073930759,0.092887282,0.12405112,0.111895588,0.096097976,0.090936839,0.042382248,0.034315596,0.053093101,0.105972754,0.102051668
Tuvalu,TUV,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanzania,TZA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uganda,UGA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,UKR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,0.624565407,0.366609138,0.486038256,0.612245523,0.311706366,0.319968249,0.333053825,0.373059151,0.442466851,0.673032161,0.472054917,0.1369263,0.633298296,0.970152358,0.586402577,0.557894092,0.601827638,0.680554737,0.780134454,0.798305919,0.646249995,0.672702819,0.51132373,0.560481019,0.671352699,0.574696804,0.469618819,0.544202956,0.298386147,0.207722023,0.243976929,0.321959182,0.30122493
Upper middle income,UMC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.227118062,1.445976788,1.607810005,2.197745156,8.10097184,6.930763486,7.53307298,6.991896607,6.781391742,9.801547492,10.66854818,7.143819566,5.403524903,6.677149364,6.58785891,6.281762415,2.902995851,4.647954717,3.705692198,5.489742641,6.603404834,2.704782018,2.860859988,3.008515975,2.524374474,2.538426581,3.144120679,2.613493824,1.357788089,2.532762492,4.502438093,3.392425327,3.538009858,3.885678638,5.047913505,6.370267182,6.510897651,5.591498201,6.398561592,3.511780916,4.136869324,4.996897028,4.676639635,4.027936662,3.511961417,1.576652355,1.314278292,1.784596423,2.495628311,1.947571057
Uruguay,URY,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,USA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.380962635,0.40242342,0.392269187,0.413292962,1.526435487,1.357246804,1.330778666,1.41141483,1.365566309,2.389395749,3.007129904,2.163899967,1.325107898,1.619057555,1.459287071,1.277835807,0.525200227,0.751129695,0.476650689,0.601590119,0.755406414,0.506238881,0.479478538,0.382980083,0.302313306,0.308837568,0.369542178,0.220575595,0.08036639,0.170737537,0.312189245,0.160958378,0.162088163,0.191338165,0.2576246,0.327421932,0.299627714,0.311333513,0.534781394,0.278526214,0.318203998,0.456102255,0.290179107,0.361277554,0.309076094,0.008323013,0.091837745,0.177012169,0.375637502,0.362014067
Uzbekistan,UZB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,2.637302116,1.19482564,1.560769707,1.760597186,2.183000982,3.261425295,4.413635494,3.443214994,0.90807659,2.844657535,6.713053995,5.741007864,7.174384855,8.00033437,8.435391719,8.550587284,8.42624329,6.496664355,6.778643138,2.936039646,2.485751058,3.082619276,2.343306943,1.825722078,1.432426627,0.548555422,0.425692607,0.954762493,1.907556611,1.443573297
St. Vincent and the Grenadines,VCT,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Venezuela, RB",VEN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,7.003326701,8.645365998,8.409063794,11.88925373,35.42570573,25.54449196,23.72558743,17.3807847,16.7038564,37.48317471,35.18921783,25.4979124,14.16744149,17.61460384,19.2270145,16.88509134,8.286789562,16.85109181,10.46492898,21.63842602,30.04600779,17.26650247,16.50313589,16.56291923,16.52308287,14.70966845,22.72059751,16.96700146,8.519600513,12.61402758,19.72478841,13.95448249,18.43863592,23.34721337,26.79866573,30.95742912,29.34954487,23.35396966,23.16141087,10.39478356,11.66059074,21.54355307,17.03969658,16.3737986,11.35520054,,,,,
British Virgin Islands,VGB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Vietnam,VNM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,0.000859272,0.009339933,0.062299909,0.205172839,2.536881306,5.235254014,3.191178915,4.541075938,3.758490138,3.2028328,3.389522093,3.651668127,3.222151604,2.069618121,3.812710582,7.571232594,5.838673302,5.373032668,5.748511247,8.326206678,8.821913181,8.977710082,7.15045026,7.460621672,3.980628608,4.789758519,6.307391383,5.80130754,4.886451598,3.656084525,1.491286496,1.052861044,1.287539305,1.560191716,1.208632221
Vanuatu,VUT,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
World,WLD,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.457807418,0.506220346,0.553875899,0.715993179,2.8076074,2.414586075,2.660061036,2.609550951,2.246296526,3.873871424,4.473639554,3.362892496,2.190217681,2.464169191,2.43021585,2.200487425,0.921095229,1.230497839,0.99157778,1.44864044,1.829551959,0.930367978,0.941803212,0.947115771,0.806526939,0.813643963,1.049729447,0.903238634,0.467734606,0.781469967,1.465429885,1.094656126,1.079772497,1.195364582,1.57659084,2.192493156,2.397199457,2.259187618,2.934164119,1.623216498,2.121159901,2.818053154,2.698021289,2.448322245,2.135221466,0.960475576,0.805023036,1.099151959,1.552942487,1.301729025
Samoa,WSM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kosovo,XKX,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yemen, Rep.",YEM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,29.66510266,17.52103153,15.57157411,21.40659786,38.27585843,41.73586371,37.85682461,30.74013934,22.22944789,29.5392102,42.20384006,33.98790291,31.79456648,33.00857476,34.95062648,42.31550457,41.54001705,33.36996483,33.9076386,20.25102946,22.18922839,23.45277434,17.01460059,11.0687861,8.929987043,1.673473654,0.691067271,1.837060451,4.264451734,5.284514491
South Africa,ZAF,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009077598,0.020256956,0.03914548,0.043250888,0.059201753,0.071422181,0.068925215,0.037022732,0.080249529,0.19502903,0.100423433,0.100402511,0.078751253,0.204820617,0.176476,0.12287992,0.096942744,0.132872573,0.022390154,0.027725904,0.026142343,0.089558713,0.084419341,0.010581003,0.005081135,0.005127205,0.005800471,0.00558495,0.004474008
Zambia,ZMB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zimbabwe,ZWE,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
